FIPS,Deaths
36069,19
36071,121
36073,7
36075,30
36077,9
80036,96
36079,7
36081,587
36083,35
36085,166
36087,33
36091,44
36093,38
36095,7
36097,3
36099,8
36089,35
36101,34
36103,286
36105,12
36107,11
36109,9
36111,37
90036,-39
36113,30
36115,14
36117,21
36119,92
36121,8
36123,3
37001,78
37003,34
37005,1
37007,25
37009,8
37011,16
37013,31
37015,9
37017,54
37019,88
37021,112
37023,86
37025,88
37027,111
37029,3
37031,32
37033,10
37035,131
37037,4
37039,55
37041,20
37043,18
37045,89
37047,76
37049,34
37051,174
37053,11
37055,3
37057,124
37059,39
37061,55
37063,41
37065,14
37067,190
37069,12
37071,202
37073,5
37075,16
37077,20
37079,12
37081,187
37083,30
37085,85
37087,48
37089,50
37091,8
37093,28
37095,4
37097,118
37099,16
37101,118
37103,15
37105,34
37107,46
37109,22
37113,35
37115,19
37117,34
37111,66
37119,311
37121,5
37123,15
37125,61
37127,52
37129,125
37131,7
37133,119
37135,9
37137,13
37139,24
37141,31
37143,5
37145,20
37147,57
37149,17
37151,89
37153,48
37155,201
37157,89
37159,157
37161,116
37163,28
37165,23
37167,60
37169,29
37171,71
37173,6
37175,16
37177,1
90037,0
37179,124
37181,16
37183,167
37185,11
37187,6
37189,7
37191,61
37193,71
37195,61
37197,26
37199,4
38001,1
38003,2
38005,2
38007,0
38009,1
38011,2
38013,2
38015,50
38017,41
38019,0
38021,1
38023,1
38025,0
38027,0
38029,2
38031,0
38033,1
38035,11
38037,0
38039,0
38041,2
38043,1
38045,0
38047,3
38049,1
38051,1
38053,9
38055,10
38057,5
38059,15
38061,10
38063,1
38065,0
38067,2
38069,2
38071,7
38073,3
38075,0
38077,3
38079,5
38081,1
38083,1
38085,4
38087,0
38089,15
38091,0
38093,6
38095,0
38097,2
90038,5
38099,4
38101,24
38103,1
38105,13
69,1
39001,52
39003,80
39005,56
39007,51
39009,35
39011,25
39013,62
39015,50
39017,195
39019,27
39021,25
39023,70
39025,99
39027,45
39029,93
39031,44
39033,36
39035,433
39037,47
39039,17
39041,46
39043,35
39045,79
39047,19
39049,394
39051,37
39053,28
39055,22
39057,112
39059,29
39061,294
39063,39
39065,29
39067,15
39069,8
39071,50
39073,29
39075,36
39077,31
39079,41
39081,69
39083,52
39085,105
39087,73
39089,106
39091,27
39093,135
39095,203
39097,25
39099,154
39101,51
39103,71
39105,18
39107,12
39109,114
39111,17
39113,330
39115,14
39117,23
39119,63
39121,8
39123,17
39125,7
39127,30
39129,31
39131,42
39133,68
39135,34
39137,15
39139,122
39141,62
39143,42
39145,79
39147,29
39149,37
39151,240
39153,208
39155,130
39157,99
90039,2
39159,21
39161,25
39163,16
39165,104
39167,48
39169,82
39171,19
39173,44
39175,15
40001,20
40003,2
40005,9
40007,3
40009,21
40011,10
40013,37
40015,42
40017,120
40019,83
40021,41
40023,29
40025,1
40027,204
40029,5
40031,119
40033,7
40035,14
40037,104
40039,29
40041,70
40043,5
40045,1
40047,78
40049,23
40051,63
40053,1
40055,4
40057,3
40059,4
40061,12
40063,15
40065,30
40067,7
40069,12
40071,38
40073,16
40075,17
40077,8
40079,25
40081,40
40083,55
40085,9
40093,11
40095,4
40097,56
40087,35
40089,37
40091,34
40099,15
40101,97
40103,11
40105,10
40107,15
40109,660
40111,64
40113,51
40115,37
80040,0
40117,18
40119,43
40121,89
40123,25
40125,65
40127,18
40129,0
40131,115
40133,33
40135,37
40137,41
40139,7
40141,7
40143,636
90040,0
40145,91
40147,88
40149,10
40151,8
40153,18
41001,15
41003,12
41005,105
41007,20
41009,18
41011,64
41013,30
41015,16
41017,52
41019,186
41021,3
41023,9
41025,21
41027,7
41029,190
41031,25
41033,132
41035,64
41037,5
41039,169
41041,21
41043,66
41045,19
41047,158
41049,8
