Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Puerto Rico,US,2021-05-13 04:31:15,18.2208,-66.5901,135871,2412,,,72.0,4254.352483362526,2152203.0,,1.7752132537480405,630.0,PRI,67389.14247889748,
Rhode Island,US,2021-05-13 04:31:15,41.6809,-71.5118,150252,2696,,,44.0,14183.267082703627,4139674.0,,1.7943188776189336,84000044.0,USA,390770.851484999,
South Carolina,US,2021-05-13 04:31:15,33.8569,-80.945,585601,9603,,,45.0,11373.733324476752,6269555.0,,1.6398537570803329,84000045.0,USA,121769.33890676392,
South Dakota,US,2021-05-13 04:31:15,44.2998,-99.4388,123518,1988,,,46.0,13962.215949874471,791141.0,,1.6094820188150716,84000046.0,USA,89428.92120014604,
Tennessee,US,2021-05-13 04:31:15,35.7478,-86.6923,855587,12296,,,47.0,12528.411195848868,7793447.0,,1.4371419855607903,84000047.0,USA,114119.9067412838,
Texas,US,2021-05-13 04:31:15,31.0545,-97.5635,2959505,50785,,,48.0,10079.638552799965,23638436.0,,1.7376175291171116,84000048.0,USA,81523.42741370747,
Utah,US,2021-05-13 04:31:15,40.15,-111.8624,401251,2249,,,49.0,12515.7909117961,3348007.0,,0.5604970454902293,84000049.0,USA,104430.781688344,
Vermont,US,2021-05-13 04:31:15,44.0459,-72.7107,23651,252,,,50.0,3790.291175004688,1634098.0,,1.0654940594478035,84000050.0,USA,261879.2959491273,
Virgin Islands,US,2021-05-13 04:31:15,18.3358,-64.8963,3256,27,,,78.0,3035.38800014916,106413.0,,0.8292383292383292,850.0,VIR,99202.9309766193,
Virginia,US,2021-05-13 04:31:15,37.7693,-78.17,668147,10934,,,51.0,7827.842688886288,7194250.0,,1.636466226743516,84000051.0,USA,84286.02876989671,
Washington,US,2021-05-13 04:31:15,47.4009,-121.4905,418020,5614,,,53.0,5489.50589325418,6731274.0,,1.3429979426821683,84000053.0,USA,88396.1731307321,
West Virginia,US,2021-05-13 04:31:15,38.4912,-80.9545,157215,2748,,,54.0,8772.438868016965,2834018.0,,1.7479248163343193,84000054.0,USA,158135.3538521115,
Wisconsin,US,2021-05-13 04:31:15,44.2685,-89.6165,667637,7687,,,55.0,11466.630622176224,8462571.0,,1.1513741748884498,84000055.0,USA,145344.21515125805,
Wyoming,US,2021-05-13 04:31:15,42.756,-107.3025,58893,712,,,56.0,10175.738087874228,737919.0,,1.20897220382728,84000056.0,USA,127500.22029895,
Alabama,US,2021-05-14 04:31:01,32.3182,-86.9023,532895,11001,,,1.0,10868.343739834414,4553738.0,,2.0643841657362145,84000001.0,USA,92873.06108172543,
Alaska,US,2021-05-14 04:31:01,61.3707,-152.4044,69351,353,,,2.0,9480.072996192988,2178645.0,,0.5090049170163372,84000002.0,USA,297814.2151200541,
American Samoa,US,2021-05-14 04:31:01,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-05-14 04:31:01,33.7298,-111.4312,871168,17438,,,4.0,11968.702726043615,9398275.0,,2.001680502497796,84000004.0,USA,129119.9396816774,
Arkansas,US,2021-05-14 04:31:01,34.9697,-92.3731,338235,5783,,,5.0,11207.984348884156,3005328.0,,1.7097580084852249,84000005.0,USA,99586.586802854,
California,US,2021-05-14 04:31:01,36.1162,-119.6816,3829157,61484,,,6.0,9698.935440812837,62326240.0,,1.6043775678352097,84000006.0,USA,157739.13808899085,
Colorado,US,2021-05-14 04:31:01,39.0598,-105.3111,528533,6423,,,8.0,9177.934185557386,8116349.0,,1.2152505141590024,84000008.0,USA,140939.76525404185,
Connecticut,US,2021-05-14 04:31:01,41.5978,-72.7554,344612,8168,,,9.0,9665.757623439573,8218627.0,,2.370201850196743,84000009.0,USA,230517.9639114607,
Delaware,US,2021-05-14 04:31:01,39.3185,-75.5071,106580,1648,,,10.0,10945.15714279846,1773403.0,,1.5462563332707826,84000010.0,USA,182118.3572200245,
Diamond Princess,US,2021-05-14 04:31:01,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-05-14 04:31:01,38.8974,-77.0268,48404,1115,,,11.0,6858.529023774741,1553761.0,,2.3035286339971903,84000011.0,USA,220157.7331317508,
Florida,US,2021-05-14 04:31:01,27.7663,-81.6868,2282613,35929,,,12.0,10627.809624449726,28851449.0,,1.574029412782631,84000012.0,USA,134331.88515158743,
Georgia,US,2021-05-14 04:31:01,33.0406,-83.6431,1113411,20450,,,13.0,10486.640684844147,8518233.0,,1.836698218357821,84000013.0,USA,80228.81823583745,
Grand Princess,US,2021-05-14 04:31:01,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2021-05-14 04:31:01,13.4443,144.7937,8063,139,,,66.0,4909.607925518636,148294.0,,1.7239240977303734,316.0,GUM,90297.08516766224,
Hawaii,US,2021-05-14 04:31:01,21.0943,-157.4983,34991,489,,,15.0,2471.339217104371,1514835.0,,1.3975022148552485,84000015.0,USA,106989.5442525878,
Idaho,US,2021-05-14 04:31:01,44.2405,-114.4788,189735,2064,,,16.0,10617.129203470497,719274.0,,1.0878330302790735,84000016.0,USA,40248.899732242535,
Illinois,US,2021-05-14 04:31:01,40.3495,-88.9861,1361666,24671,,,17.0,10745.622116979082,23505414.0,,1.81182463247228,84000017.0,USA,185493.57665326868,
Indiana,US,2021-05-14 04:31:01,39.8494,-86.2583,732692,13450,,,18.0,10883.365499547772,10076952.0,,1.8356963089538303,84000018.0,USA,149682.47467885402,
Iowa,US,2021-05-14 04:31:01,42.0115,-93.2105,368822,5997,,,19.0,11689.8198772135,1446388.0,,1.6259876037763474,84000019.0,USA,45843.29349269589,
Kansas,US,2021-05-14 04:31:01,38.5266,-96.7265,312839,5030,,,20.0,10738.252038743509,1392624.0,,1.6078557980302968,84000020.0,USA,47802.05635231904,
Kentucky,US,2021-05-14 04:31:01,37.6681,-84.6701,451213,6637,,,21.0,10099.508177970947,5210922.0,,1.4709239317129603,84000021.0,USA,116636.1548842093,
Louisiana,US,2021-05-14 04:31:01,31.1695,-91.8678,464412,10469,,,22.0,9989.945779486034,6640675.0,,2.2542483829013893,84000022.0,USA,142847.2631826663,
Maine,US,2021-05-14 04:31:01,44.6939,-69.3819,65044,798,,,23.0,4838.820067072754,2166925.0,,1.2268618166164442,84000023.0,USA,161204.11066111596,
Maryland,US,2021-05-14 04:31:01,39.0639,-76.8021,454745,8896,,,24.0,7521.817231477683,9986284.0,,1.956261201332615,84000024.0,USA,165180.4925169708,
Massachusetts,US,2021-05-14 04:31:01,42.2302,-71.5301,699908,17722,,,25.0,10154.62742635005,22116958.0,,2.53204706904336,84000025.0,USA,320884.2709245103,
Michigan,US,2021-05-14 04:31:01,43.3266,-84.5361,972746,19646,,,26.0,9740.26162585486,13267210.0,,2.0196433601371786,84000026.0,USA,132846.70041835983,
Minnesota,US,2021-05-14 04:31:01,45.6945,-93.9002,591445,7367,,,27.0,10487.297752761173,8802891.0,,1.245593419506463,84000027.0,USA,156089.81224306833,
Mississippi,US,2021-05-14 04:31:01,32.7416,-89.6787,314509,7247,,,28.0,10567.649670765812,1911290.0,,2.3042265881103563,84000028.0,USA,64220.23897325032,
Missouri,US,2021-05-14 04:31:01,38.4561,-92.2884,598931,9258,,,29.0,9758.664378628962,5387161.0,,1.5457540184094662,84000029.0,USA,87775.54702067381,
Montana,US,2021-05-14 04:31:01,46.9219,-110.4544,110429,1597,,,30.0,10332.267318376687,1342698.0,,1.4461780872777985,84000030.0,USA,125629.27006356794,
Nebraska,US,2021-05-14 04:31:01,41.1254,-98.2681,222247,2286,,,31.0,11489.148101124478,2911135.0,,1.0285853127376297,84000031.0,USA,150492.29531722367,
Nevada,US,2021-05-14 04:31:01,38.3135,-117.0554,320150,5523,,,32.0,10393.95407245607,3278276.0,,1.725128845853506,84000032.0,USA,106432.14174866468,
New Hampshire,US,2021-05-14 04:31:01,43.4525,-71.5639,97304,1326,,,33.0,7156.226580501298,1921743.0,,1.3627394557263832,84000033.0,USA,141334.66596945972,
New Jersey,US,2021-05-14 04:31:01,40.2989,-74.521,1009521,25906,,,34.0,11365.67670810915,14028056.0,,2.566167519051114,84000034.0,USA,157934.65350324634,
New Mexico,US,2021-05-14 04:31:01,34.8405,-106.2485,200432,4112,,,35.0,9558.814762672588,3367651.0,,2.051568611798515,84000035.0,USA,160606.8496763446,
New York,US,2021-05-14 04:31:01,42.1657,-74.9481,2079749,52661,,,36.0,10690.83958458814,53205655.0,,2.532084400569492,84000036.0,USA,273500.8515921584,
North Carolina,US,2021-05-14 04:31:01,35.6301,-79.8064,987837,12853,,,37.0,9418.66026244641,11632545.0,,1.3011255905579564,84000037.0,USA,110912.0121463558,
North Dakota,US,2021-05-14 04:31:01,47.5289,-99.784,108877,1533,,,38.0,14287.157737821855,1540085.0,,1.4080108746567228,84000038.0,USA,202094.44900808603,
Northern Mariana Islands,US,2021-05-14 04:31:01,15.0979,145.6739,170,2,,,69.0,308.28376613956186,17542.0,,1.1764705882352942,580.0,MNP,31811.25779776585,
Ohio,US,2021-05-14 04:31:01,40.3888,-82.7649,1088343,20056,,,39.0,9310.75104156864,12739442.0,,1.8426176306550417,84000039.0,USA,108985.65330093847,
Oklahoma,US,2021-05-14 04:31:01,35.5653,-96.9289,450696,6878,,,40.0,11389.924262775745,4027953.0,,1.5260841010348438,84000040.0,USA,101793.84685912532,
Oregon,US,2021-05-14 04:31:01,44.572,-122.0709,193732,2572,,,41.0,4593.268854838507,4867070.0,,1.3276072099601512,84000041.0,USA,115395.29373216016,
Pennsylvania,US,2021-05-14 04:31:01,40.5908,-77.2098,1193603,26684,,,42.0,9323.574641409235,13481768.0,,2.2355841934043394,84000042.0,USA,105309.94832131163,
Puerto Rico,US,2021-05-14 04:31:01,18.2208,-66.5901,136199,2421,,,72.0,4264.62272215184,2160446.0,,1.7775460906467742,630.0,PRI,67647.24485188625,
Rhode Island,US,2021-05-14 04:31:01,41.6809,-71.5118,150231,2698,,,44.0,14181.28475562155,4154662.0,,1.795900979158762,84000044.0,USA,392185.6666424382,
South Carolina,US,2021-05-14 04:31:01,33.8569,-80.945,585957,9619,,,45.0,11380.647672409072,6275411.0,,1.6415880346168743,84000045.0,USA,121883.07604578543,
South Dakota,US,2021-05-14 04:31:01,44.2998,-99.4388,123599,1989,,,46.0,13971.372020179528,793605.0,,1.6092363206822062,84000046.0,USA,89707.44659806773,
Tennessee,US,2021-05-14 04:31:01,35.7478,-86.6923,856428,12305,,,47.0,12540.726008738391,7786720.0,,1.4367816091954022,84000047.0,USA,114021.40288122694,
Texas,US,2021-05-14 04:31:01,31.0545,-97.5635,2961953,50840,,,48.0,10086.8326780621,23700181.0,,1.7382587188171634,84000048.0,USA,81736.3714522073,
Utah,US,2021-05-14 04:31:01,40.15,-111.8624,401669,2255,,,49.0,12528.82913625194,3354970.0,,0.5614075270932036,84000049.0,USA,104647.97105888477,
Vermont,US,2021-05-14 04:31:01,44.0459,-72.7107,23724,252,,,50.0,3801.9900991844406,1642637.0,,1.062215477996965,84000050.0,USA,263247.7495596877,
Virgin Islands,US,2021-05-14 04:31:01,18.3358,-64.8963,3261,27,,,78.0,3040.0492225081107,107760.0,,0.827966881324747,850.0,VIR,100458.66428012082,
Virginia,US,2021-05-14 04:31:01,37.7693,-78.17,668726,10961,,,51.0,7834.626107680154,7207114.0,,1.6390868606873368,84000051.0,USA,84436.7401677625,
Washington,US,2021-05-14 04:31:01,47.4009,-121.4905,419382,5626,,,53.0,5507.391896379897,6746294.0,,1.3414977276087194,84000053.0,USA,88593.41818722863,
West Virginia,US,2021-05-14 04:31:01,38.4912,-80.9545,157626,2751,,,54.0,8795.372254619739,2851177.0,,1.7452704503064216,84000054.0,USA,159092.8087930287,
Wisconsin,US,2021-05-14 04:31:01,44.2685,-89.6165,668208,7706,,,55.0,11476.437517368166,8486486.0,,1.153233723630965,84000055.0,USA,145754.95402781724,
Wyoming,US,2021-05-14 04:31:01,42.756,-107.3025,58996,712,,,56.0,10193.534787363998,739041.0,,1.206861482134382,84000056.0,USA,127694.08337494534,
Alabama,US,2021-05-15 04:31:25,32.3182,-86.9023,537813,11024,,,1.0,10968.645890375336,4560166.0,,2.049783103048829,84000001.0,USA,93004.15954119618,
Alaska,US,2021-05-15 04:31:25,61.3707,-152.4044,69464,353,,,2.0,9495.51975613257,2186215.0,,0.5081768973856962,84000002.0,USA,298849.0113390154,
American Samoa,US,2021-05-15 04:31:25,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-05-15 04:31:25,33.7298,-111.4312,872022,17447,,,4.0,11980.435563025736,9421780.0,,2.0007522745985766,84000004.0,USA,129442.86747238557,
Arkansas,US,2021-05-15 04:31:25,34.9697,-92.3731,338485,5790,,,5.0,11216.26851843261,3010645.0,,1.7105632450477866,84000005.0,USA,99762.77452081048,
California,US,2021-05-15 07:30:54,36.1162,-119.6816,3831172,61509,,,6.0,9704.037659435158,62470790.0,,1.604186026011135,84000006.0,USA,158104.9742506262,
Colorado,US,2021-05-15 04:31:25,39.0598,-105.3111,530098,6432,,,8.0,9205.110288090998,8159603.0,,1.2133605484268946,84000008.0,USA,141690.86757927437,
Connecticut,US,2021-05-15 04:31:25,41.5978,-72.7554,344977,8173,,,9.0,9675.995228434624,8246118.0,,2.369143450143053,84000009.0,USA,231289.03788110183,
Delaware,US,2021-05-15 04:31:25,39.3185,-75.5071,106715,1651,,,10.0,10959.020871586956,1776277.0,,1.5471114651173687,84000010.0,USA,182413.5006017885,
Diamond Princess,US,2021-05-15 04:31:25,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-05-15 04:31:25,38.8974,-77.0268,48424,1116,,,11.0,6861.362892473103,1553761.0,,2.30464232611928,84000011.0,USA,220157.7331317508,
Florida,US,2021-05-15 04:31:25,27.7663,-81.6868,2286203,36000,,,12.0,10644.524607038442,28920991.0,,1.57466331729947,84000012.0,USA,134655.67159147168,
Georgia,US,2021-05-15 04:31:25,33.0406,-83.6431,1114329,20482,,,13.0,10495.286850679304,8538674.0,,1.838056803690831,84000013.0,USA,80421.34141212987,
Grand Princess,US,2021-05-15 04:31:25,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2021-05-15 04:31:25,13.4443,144.7937,8090,140,,,66.0,4926.048383659402,148720.0,,1.73053152039555,316.0,GUM,90556.47906277212,
Hawaii,US,2021-05-15 04:31:25,21.0943,-157.4983,35131,490,,,15.0,2481.2271165755096,1520822.0,,1.394779539438103,84000015.0,USA,107412.39321068572,
Idaho,US,2021-05-15 04:31:25,44.2405,-114.4788,189908,2069,,,16.0,10626.809881006007,720387.0,,1.0894749036375508,84000016.0,USA,40311.18062297678,
Illinois,US,2021-05-15 04:31:25,40.3495,-88.9861,1363507,24725,,,17.0,10760.150415634816,23594096.0,,1.8133386920639205,84000017.0,USA,186193.4129277868,
Indiana,US,2021-05-15 04:31:25,39.8494,-86.2583,733591,13466,,,18.0,10896.71919466672,10104400.0,,1.8356277544299209,84000018.0,USA,150090.18571736894,
Iowa,US,2021-05-15 04:31:25,42.0115,-93.2105,369057,5998,,,19.0,11697.268206410634,1447934.0,,1.6252232040037176,84000019.0,USA,45892.29399030767,
Kansas,US,2021-05-15 04:31:25,38.5266,-96.7265,313192,5039,,,20.0,10750.368823957871,1392624.0,,1.608917213721934,84000020.0,USA,47802.05635231904,
Kentucky,US,2021-05-15 04:31:25,37.6681,-84.6701,451766,6643,,,21.0,10111.885986284136,5221981.0,,1.4704515169357588,84000021.0,USA,116883.6886674562,
Louisiana,US,2021-05-15 04:31:25,31.1695,-91.8678,464833,10478,,,22.0,9999.00189167341,6652929.0,,2.2541428857245505,84000022.0,USA,143110.85842908936,
Maine,US,2021-05-15 04:31:25,44.6939,-69.3819,65348,799,,,23.0,4861.435547369017,2174376.0,,1.222684703433923,84000023.0,USA,161758.41310745626,
Maryland,US,2021-05-15 04:31:25,39.0639,-76.8021,455257,8908,,,24.0,7530.286088578952,10015044.0,,1.9566969865372743,84000024.0,USA,165656.20409945614,
Massachusetts,US,2021-05-15 04:31:25,42.2302,-71.5301,700337,17742,,,25.0,10160.851580333008,22190823.0,,2.533351800633124,84000025.0,USA,321955.94256542216,
Michigan,US,2021-05-15 04:31:25,43.3266,-84.5361,974848,19678,,,26.0,9761.309288798268,13307223.0,,2.018571100315126,84000026.0,USA,133247.3570013068,
Minnesota,US,2021-05-15 04:31:25,45.6945,-93.9002,592750,7376,,,27.0,10510.437560464938,8831725.0,,1.244369464361029,84000027.0,USA,156601.08673757437,
Mississippi,US,2021-05-15 04:31:25,32.7416,-89.6787,314710,7254,,,28.0,10574.403364885293,1911447.0,,2.304979187188205,84000028.0,USA,64225.514246766536,
Missouri,US,2021-05-15 04:31:25,38.4561,-92.2884,599402,9266,,,29.0,9766.338603076078,5409362.0,,1.5458740544742926,84000029.0,USA,88137.27835177863,
Montana,US,2021-05-15 04:31:25,46.9219,-110.4544,110560,1598,,,30.0,10344.524307199435,1346653.0,,1.445369030390738,84000030.0,USA,125999.31884825474,
Nebraska,US,2021-05-15 04:31:25,41.1254,-98.2681,222335,2286,,,31.0,11493.697296537235,2917674.0,,1.0281781995637214,84000031.0,USA,150830.33155363295,
Nevada,US,2021-05-15 04:31:25,38.3135,-117.0554,320539,5530,,,32.0,10406.583302923618,3286958.0,,1.7252190841052102,84000032.0,USA,106714.01058907408,
New Hampshire,US,2021-05-15 04:31:25,43.4525,-71.5639,97430,1329,,,33.0,7165.493255552099,1928303.0,,1.3640562455095966,84000033.0,USA,141817.12143242205,
New Jersey,US,2021-05-15 04:31:25,40.2989,-74.521,1009844,25932,,,34.0,11369.31319865934,14095155.0,,2.5679213819164146,84000034.0,USA,158690.08656648867,
New Mexico,US,2021-05-15 04:31:25,34.8405,-106.2485,200650,4113,,,35.0,9569.21141399704,3377400.0,,2.049838026414154,84000035.0,USA,161071.78983121653,
New York,US,2021-05-15 04:31:25,42.1657,-74.9481,2081823,52698,,,36.0,10701.50087174271,53410186.0,,2.531339119608151,84000036.0,USA,274552.2323650667,
North Carolina,US,2021-05-15 04:31:25,35.6301,-79.8064,989338,12862,,,37.0,9432.971742026475,11662007.0,,1.3000612530803426,84000037.0,USA,111192.92141443564,
North Dakota,US,2021-05-15 04:31:25,47.5289,-99.784,108973,1534,,,38.0,14299.755138033388,1542879.0,,1.4076881429344883,84000038.0,USA,202461.08584340903,
Northern Mariana Islands,US,2021-05-15 04:31:25,15.0979,145.6739,172,2,,,69.0,311.9106339764979,17542.0,,1.162790697674419,580.0,MNP,31811.25779776585,
Ohio,US,2021-05-15 04:31:25,40.3888,-82.7649,1089357,20070,,,39.0,9319.425789838397,12773966.0,,1.8421876391302392,84000039.0,USA,109281.00538108152,
Oklahoma,US,2021-05-15 04:31:25,35.5653,-96.9289,450847,6878,,,40.0,11393.740312981825,4027953.0,,1.5255729770853528,84000040.0,USA,101793.84685912532,
Oregon,US,2021-05-15 04:31:25,44.572,-122.0709,194542,2582,,,41.0,4612.473466221341,4884663.0,,1.3272198291371529,84000041.0,USA,115812.41314951597,
Pennsylvania,US,2021-05-15 04:31:25,40.5908,-77.2098,1195471,26706,,,42.0,9338.166124029633,13528846.0,,2.2339312287792845,84000042.0,USA,105677.68805300492,
Puerto Rico,US,2021-05-15 04:31:25,18.2208,-66.5901,136426,2431,,,72.0,4271.7304788749325,2168292.0,,1.7819184026505213,630.0,PRI,67892.91647853551,
Rhode Island,US,2021-05-15 04:31:25,41.6809,-71.5118,150385,2700,,,44.0,14195.82182089014,4167720.0,,1.7953918276423846,84000044.0,USA,393418.2965013815,
South Carolina,US,2021-05-15 04:31:25,33.8569,-80.945,586585,9627,,,45.0,11392.844892918893,6285696.0,,1.6411943708072998,84000045.0,USA,122082.8346651222,
South Dakota,US,2021-05-15 04:31:25,44.2998,-99.4388,123644,1991,,,46.0,13976.458725904558,793647.0,,1.6102681893177186,84000046.0,USA,89712.19419007776,
Tennessee,US,2021-05-15 04:31:25,35.7478,-86.6923,857055,12312,,,47.0,12549.907206933078,7803809.0,,1.4365472460927244,84000047.0,USA,114271.63812197492,
Texas,US,2021-05-15 04:31:25,31.0545,-97.5635,2964566,50903,,,48.0,10095.2097299613,23743076.0,,1.738968534723515,84000048.0,USA,81884.30625715425,
Utah,US,2021-05-15 04:31:25,40.15,-111.8624,402005,2256,,,49.0,12539.309622895871,3360857.0,,0.5611870499123145,84000049.0,USA,104831.59791862528,
Vermont,US,2021-05-15 04:31:25,44.0459,-72.7107,23792,252,,,50.0,3812.8877271874985,1649477.0,,1.0591795561533288,84000050.0,USA,264343.9227294071,
Virgin Islands,US,2021-05-15 04:31:25,18.3358,-64.8963,3267,27,,,78.0,3045.642689338852,108085.0,,0.8264462809917356,850.0,VIR,100761.64373345266,
Virginia,US,2021-05-15 04:31:25,37.7693,-78.17,669219,10991,,,51.0,7840.40197204177,7222688.0,,1.6423622162550675,84000051.0,USA,84619.20124599336,
Washington,US,2021-05-15 04:31:25,47.4009,-121.4905,421757,5622,,,53.0,5538.580778482376,6760218.0,,1.3329950658791674,84000053.0,USA,88776.27039539492,
West Virginia,US,2021-05-15 04:31:25,38.4912,-80.9545,157923,2756,,,54.0,8811.944555887436,2851257.0,,1.7451542840498218,84000054.0,USA,159097.27271256212,
Wisconsin,US,2021-05-15 04:31:25,44.2685,-89.6165,668805,7707,,,55.0,11486.690961202825,8510652.0,,1.1523538251059726,84000055.0,USA,146170.0038162734,
Wyoming,US,2021-05-15 04:31:25,42.756,-107.3025,59079,712,,,56.0,10207.87581704993,741301.0,,1.2051659642174035,84000056.0,USA,128084.57406277914,
Alabama,US,2021-05-16 04:31:18,32.3182,-86.9023,539829,11038,,,1.0,11009.762022032615,4564833.0,,2.044721569237666,84000001.0,USA,93099.34257018652,
Alaska,US,2021-05-16 04:31:18,61.3707,-152.4044,69464,353,,,2.0,9495.51975613257,2193175.0,,0.5081768973856962,84000002.0,USA,299800.42239370104,
American Samoa,US,2021-05-16 04:31:18,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-05-16 04:31:18,33.7298,-111.4312,872496,17459,,,4.0,11986.947699711363,9441809.0,,2.001040692450166,84000004.0,USA,129718.03959406582,
Arkansas,US,2021-05-16 04:31:18,34.9697,-92.3731,338687,5793,,,5.0,11222.962127427758,3012247.0,,1.7104288029950958,84000005.0,USA,99815.859479277,
California,US,2021-05-16 07:31:27,36.1162,-119.6816,3832703,61566,,,6.0,9707.91747151255,62690360.0,,1.60503090087267,84000006.0,USA,158660.67571039978,
Colorado,US,2021-05-16 04:31:18,39.0598,-105.3111,531070,6442,,,8.0,9221.988992028806,8199741.0,,1.2130227653604986,84000008.0,USA,142387.86080834403,
Connecticut,US,2021-05-16 04:31:18,41.5978,-72.7554,344977,8173,,,9.0,9675.995228434624,8274960.0,,2.369143450143053,84000009.0,USA,232098.00501334117,
