FIPS,Recip_County,Recip_State,Series_Complete_18PlusPop_Pct,Census2019_18PlusPop
51101,King William County,VA,37.7,13236.0
20173,Sedgwick County,KS,50.5,384853.0
06107,Tulare County,CA,51.2,324089.0
41071,Yamhill County,OR,62.4,83723.0
23023,Sagadahoc County,ME,76.7,29040.0
47021,Cheatham County,TN,47.1,31791.0
41013,Crook County,OR,50.2,19581.0
23001,Androscoggin County,ME,68.1,84964.0
51073,Gloucester County,VA,56.2,29902.0
28053,Humphreys County,MS,53.2,5964.0
19191,Winneshiek County,IA,62.6,16285.0
42031,Clarion County,PA,46.4,31247.0
18175,Washington County,IN,42.5,21578.0
13295,Walker County,GA,22.7,54746.0
19115,Louisa County,IA,54.1,8614.0
17021,Christian County,IL,44.2,25804.0
39091,Logan County,OH,39.1,35139.0
38103,Wells County,ND,45.2,3047.0
28041,Greene County,MS,34.1,10966.0
18027,Daviess County,IN,37.6,23504.0
13023,Bleckley County,GA,7.0,10302.0
48389,Reeves County,TX,0.0,12395.0
51049,Cumberland County,VA,7.1,8051.0
48281,Lampasas County,TX,0.0,16799.0
19053,Decatur County,IA,43.6,6114.0
